epoch,epoch_loss,split,loss,acc,sample_fn
0,1.7009852,train,1.3885742,0.510268070350298,gumbel_soft
0,1.7009852,val,1.3911289,0.5154303773935676,gumbel_soft
0,1.7009852,test,1.4087634,0.5043056600618677,gumbel_soft
1,1.3413152,train,1.3069519,0.5139537781100106,gumbel_soft
1,1.3413152,val,1.3076506,0.5203569436698271,gumbel_soft
1,1.3413152,test,1.3191652,0.5132514003845833,gumbel_soft
2,1.2762735,train,1.243788,0.5385493884839802,gumbel_soft
2,1.2762735,val,1.244989,0.5416434281464956,gumbel_soft
2,1.2762735,test,1.2585384,0.5342362678705794,gumbel_soft
3,1.2104806,train,1.1707649,0.5647750160925269,gumbel_soft
3,1.2104806,val,1.1623892,0.5695296523517382,gumbel_soft
3,1.2104806,test,1.1864936,0.5576456817991807,gumbel_soft
4,1.142668,train,1.104965,0.5805976037708425,gumbel_soft
4,1.142668,val,1.104458,0.5780814277746793,gumbel_soft
4,1.142668,test,1.1279902,0.5675946827188362,gumbel_soft
5,1.0816433,train,1.0402027,0.5987354388587803,gumbel_soft
5,1.0816433,val,1.04971,0.591652723554564,gumbel_soft
5,1.0816433,test,1.0606644,0.5910877016971825,gumbel_soft
6,0.99182594,train,0.9374305,0.631844515043917,gumbel_soft
6,0.99182594,val,0.9226172,0.631530024168061,gumbel_soft
6,0.99182594,test,0.9592324,0.6237772761474794,gumbel_soft
7,0.88505435,train,0.8210922,0.6759484208559148,gumbel_soft
7,0.88505435,val,0.80799115,0.6782859267521845,gumbel_soft
7,0.88505435,test,0.8558167,0.6582225566424212,gumbel_soft
8,0.78956515,train,0.74638855,0.6984987229801283,gumbel_soft
8,0.78956515,val,0.74866563,0.6979921918572225,gumbel_soft
8,0.78956515,test,0.76113725,0.6929186522865981,gumbel_soft
9,0.73565984,train,0.7079035,0.7083307377644885,gumbel_soft
9,0.73565984,val,0.7071138,0.7086819111358988,gumbel_soft
9,0.73565984,test,0.7141282,0.7012791572610986,gumbel_soft
10,0.6835619,train,0.6641778,0.724724350588675,gumbel_soft
10,0.6835619,val,0.6701204,0.7246700130135713,gumbel_soft
10,0.6835619,test,0.68861246,0.7138199147228492,gumbel_soft
11,0.6316585,train,0.6134575,0.7473473286405449,gumbel_soft
11,0.6316585,val,0.6114703,0.749395798475553,gumbel_soft
11,0.6316585,test,0.6299425,0.7373965387509406,gumbel_soft
12,0.61132723,train,0.5915882,0.7565875537282751,gumbel_soft
12,0.61132723,val,0.6214219,0.7523703290574456,gumbel_soft
12,0.61132723,test,0.6135389,0.7470111194716161,gumbel_soft
13,0.5850151,train,0.580703,0.7615398990842833,gumbel_soft
13,0.5850151,val,0.5815736,0.7563673545268638,gumbel_soft
13,0.5850151,test,0.59675413,0.7520274224563164,gumbel_soft
14,0.5627899,train,0.5473215,0.7767499325152101,gumbel_soft
14,0.5627899,val,0.5370608,0.7826733593604759,gumbel_soft
14,0.5627899,test,0.5610769,0.7669091213109271,gumbel_soft
15,0.5547789,train,0.54757994,0.7725866400880417,gumbel_soft
15,0.5547789,val,0.5542473,0.771611823759063,gumbel_soft
15,0.5547789,test,0.5633972,0.7617256082267368,gumbel_soft
16,0.54526883,train,0.54416233,0.7729915488278412,gumbel_soft
16,0.54526883,val,0.54368985,0.7730990890500093,gumbel_soft
16,0.54526883,test,0.5509736,0.7661566758632221,gumbel_soft
17,0.53519964,train,0.53091115,0.7772586640088042,gumbel_soft
17,0.53519964,val,0.5276596,0.779419966536531,gumbel_soft
17,0.53519964,test,0.54660463,0.764651784967812,gumbel_soft
18,0.5283825,train,0.52206147,0.7805602275794763,gumbel_soft
18,0.5283825,val,0.51412153,0.7812790481502138,gumbel_soft
18,0.5283825,test,0.5275509,0.7745171808377226,gumbel_soft
19,0.53161365,train,0.5400275,0.7735729562490915,gumbel_soft
19,0.53161365,val,0.5340252,0.7779327012455847,gumbel_soft
19,0.53161365,test,0.55720055,0.7621436334754619,gumbel_soft
20,0.52522206,train,0.50655735,0.7865508004734317,gumbel_soft
20,0.52522206,val,0.50980806,0.7856478899423684,gumbel_soft
20,0.52522206,test,0.5266453,0.7776941727280328,gumbel_soft
21,0.5140869,train,0.5037291,0.7881600531572499,gumbel_soft
21,0.5140869,val,0.5082591,0.7845324409741588,gumbel_soft
21,0.5140869,test,0.5265334,0.7751860212356826,gumbel_soft
22,0.50442225,train,0.50076634,0.7886687846508441,gumbel_soft
22,0.50442225,val,0.4931294,0.7869492470719465,gumbel_soft
22,0.50442225,test,0.52856845,0.7759384666833877,gumbel_soft
23,0.50019014,train,0.49895087,0.789613571710376,gumbel_soft
23,0.50019014,val,0.50847936,0.7845324409741588,gumbel_soft
23,0.50019014,test,0.49998468,0.783128500961458,gumbel_soft
24,0.49597055,train,0.4955796,0.7928528416287713,gumbel_soft
24,0.49597055,val,0.4794403,0.7942926194459937,gumbel_soft
24,0.49597055,test,0.5097288,0.7830448959117131,gumbel_soft
25,0.49728262,train,0.4954316,0.7920222595984135,gumbel_soft
25,0.49728262,val,0.486887,0.788622420524261,gumbel_soft
25,0.49728262,test,0.51523024,0.781038374717833,gumbel_soft
26,0.49040633,train,0.4991164,0.7923233455844183,gumbel_soft
26,0.49040633,val,0.4855275,0.7941067112846254,gumbel_soft
26,0.49040633,test,0.527729,0.781874425215283,gumbel_soft
27,0.5003247,train,0.48866796,0.7942544488050001,gumbel_soft
27,0.5003247,val,0.48075515,0.793827849042573,gumbel_soft
27,0.5003247,test,0.50804985,0.7837973413594181,gumbel_soft
28,0.49948987,train,0.49204162,0.7917107913370294,gumbel_soft
28,0.49948987,val,0.49203634,0.7942926194459937,gumbel_soft
28,0.49948987,test,0.50776976,0.7850514171055932,gumbel_soft
29,0.49429753,train,0.48639825,0.7911605307419174,gumbel_soft
29,0.49429753,val,0.4682487,0.7980107826733593,gumbel_soft
29,0.49429753,test,0.50129586,0.782710475712733,gumbel_soft
30,0.49804935,train,0.5197519,0.7817541892481156,gumbel_soft
30,0.49804935,val,0.50915766,0.7858337981037368,gumbel_soft
30,0.49804935,test,0.54819095,0.7704205334002173,gumbel_soft
31,0.49928862,train,0.49237406,0.7889594883614693,gumbel_soft
31,0.49928862,val,0.4890513,0.7874140174753672,gumbel_soft
31,0.49928862,test,0.5157221,0.7758548616336427,gumbel_soft
32,0.49058273,train,0.49637786,0.7908698270312922,gumbel_soft
32,0.49058273,val,0.47693112,0.7985685071574642,gumbel_soft
32,0.49058273,test,0.5023894,0.7848006019563581,gumbel_soft
33,0.4865542,train,0.49528557,0.79170040906165,gumbel_soft
33,0.4865542,val,0.49985307,0.792526491912995,gumbel_soft
33,0.4865542,test,0.5336731,0.7785302232254828,gumbel_soft
34,0.4971268,train,0.48612693,0.7903403309869391,gumbel_soft
34,0.4971268,val,0.483516,0.7894590072504183,gumbel_soft
34,0.4971268,test,0.5082419,0.781456399966558,gumbel_soft
35,0.50030565,train,0.508183,0.7852011046741004,gumbel_soft
35,0.50030565,val,0.49294963,0.7875069715560513,gumbel_soft
35,0.50030565,test,0.5372037,0.7730958949920576,gumbel_soft
36,0.50729614,train,0.49604243,0.7912435889449532,gumbel_soft
36,0.50729614,val,0.4846754,0.7949432980107827,gumbel_soft
36,0.50729614,test,0.5117553,0.7774433575787978,gumbel_soft
37,0.49594864,train,0.4976111,0.7892086629705767,gumbel_soft
37,0.49594864,val,0.48460636,0.7967094255437813,gumbel_soft
37,0.49594864,test,0.50814027,0.7800351141208929,gumbel_soft
38,0.5013279,train,0.5014881,0.7882327290849063,gumbel_soft
38,0.5013279,val,0.511304,0.784067670570738,gumbel_soft
38,0.5013279,test,0.52226406,0.7826268706629881,gumbel_soft
39,0.5009413,train,0.5051404,0.7843497580929837,gumbel_soft
39,0.5009413,val,0.4926637,0.7891801450083659,gumbel_soft
39,0.5009413,test,0.51130193,0.7766073070813477,gumbel_soft
40,0.50513667,train,0.51014346,0.7848377250358188,gumbel_soft
40,0.50513667,val,0.5318899,0.7796058746978992,gumbel_soft
40,0.50513667,test,0.5336729,0.7699189031017474,gumbel_soft
41,0.5272064,train,0.5189235,0.7820137461326024,gumbel_soft
41,0.5272064,val,0.4921961,0.7928053541550474,gumbel_soft
41,0.5272064,test,0.5217329,0.7759384666833877,gumbel_soft
42,0.5182111,train,0.51750976,0.7820345106833614,gumbel_soft
42,0.5182111,val,0.51006824,0.7832310838445807,gumbel_soft
42,0.5182111,test,0.5212276,0.7768581222305827,gumbel_soft
43,0.51986086,train,0.5127903,0.7794077950123549,gumbel_soft
43,0.51986086,val,0.5056897,0.7846253950548429,gumbel_soft
43,0.51986086,test,0.5470509,0.7686648273555723,gumbel_soft
44,0.5139225,train,0.51515144,0.7828131813368218,gumbel_soft
44,0.5139225,val,0.5117009,0.7867633389105781,gumbel_soft
44,0.5139225,test,0.54551685,0.7710057687484324,gumbel_soft
45,0.52695,train,0.5211393,0.7789821217217966,gumbel_soft
45,0.52695,val,0.52125144,0.7769102063580591,gumbel_soft
45,0.52695,test,0.53647065,0.7700025081514924,gumbel_soft
46,0.53345305,train,0.52472436,0.7777466309516393,gumbel_soft
46,0.53345305,val,0.5266566,0.7795129206172151,gumbel_soft
46,0.53345305,test,0.53652847,0.7690828526042973,gumbel_soft
47,0.5292349,train,0.52285385,0.7765941983845179,gumbel_soft
47,0.5292349,val,0.5159961,0.7798847369399516,gumbel_soft
47,0.5292349,test,0.55156875,0.7654878354652621,gumbel_soft
48,0.54529846,train,0.5409188,0.7753587076143608,gumbel_soft
48,0.54529846,val,0.5364564,0.7739356757761666,gumbel_soft
48,0.54529846,test,0.55427784,0.7674107516093972,gumbel_soft
49,0.533931,train,0.53447217,0.772088290869827,gumbel_soft
49,0.533931,val,0.51885056,0.7788622420524262,gumbel_soft
49,0.533931,test,0.55430895,0.7647353900175571,gumbel_soft
50,0.53708893,train,0.53402007,0.7720259972175502,gumbel_soft
50,0.53708893,val,0.53109604,0.7723554564045362,gumbel_soft
50,0.53708893,test,0.54364204,0.7702533233007274,gumbel_soft
51,0.53490764,train,0.5308441,0.7719221744637554,gumbel_soft
51,0.53490764,val,0.5249278,0.7724484104852203,gumbel_soft
51,0.53490764,test,0.5726046,0.7621436334754619,gumbel_soft
52,0.53398645,train,0.5416637,0.7733030170892252,gumbel_soft
52,0.53398645,val,0.53720075,0.7762595277932701,gumbel_soft
52,0.53398645,test,0.5679558,0.7596354819831118,gumbel_soft
53,0.5390614,train,0.5296938,0.7772378994580452,gumbel_soft
53,0.5390614,val,0.52803373,0.7745863543409556,gumbel_soft
53,0.5390614,test,0.5683833,0.7613911880277568,gumbel_soft
54,0.5395362,train,0.53482604,0.7730434602047385,gumbel_soft
54,0.5395362,val,0.52992886,0.7744004461795873,gumbel_soft
54,0.5395362,test,0.54748195,0.7674107516093972,gumbel_soft
55,0.5436967,train,0.562559,0.7665649203679479,gumbel_soft
55,0.5436967,val,0.5622421,0.7697527421453801,gumbel_soft
55,0.5436967,test,0.5793163,0.7611403728785219,gumbel_soft
56,0.5570856,train,0.5363061,0.7739051890612346,gumbel_soft
56,0.5570856,val,0.53899914,0.774214538018219,gumbel_soft
