epoch,epoch_loss,split,loss,acc,sample_fn
0,1.7328987,train,1.3798904,0.3978685887520881,gumbel_soft
0,1.7328987,val,1.3973215,0.3934948096885813,gumbel_soft
0,1.7328987,test,1.3691984,0.40851754714624705,gumbel_soft
1,1.2966051,train,1.2566745,0.45457217100785746,gumbel_soft
1,1.2966051,val,1.266304,0.4560553633217993,gumbel_soft
1,1.2966051,test,1.2664903,0.447233670538279,gumbel_soft
2,1.2410707,train,1.2267189,0.4660644682299078,gumbel_soft
2,1.2410707,val,1.2373012,0.464083044982699,gumbel_soft
2,1.2410707,test,1.23299,0.45722492818783567,gumbel_soft
3,1.2116709,train,1.1875798,0.48201138402524285,gumbel_soft
3,1.2116709,val,1.1876878,0.4805536332179931,gumbel_soft
3,1.2116709,test,1.1902783,0.479955039340577,gumbel_soft
4,1.158913,train,1.1111012,0.5184217038916042,gumbel_soft
4,1.158913,val,1.1173929,0.5159861591695502,gumbel_soft
4,1.158913,test,1.1188304,0.5159235668789809,gumbel_soft
5,1.0575941,train,0.9805007,0.5857823423869332,gumbel_soft
5,1.0575941,val,0.9684796,0.5911418685121107,gumbel_soft
5,1.0575941,test,0.983235,0.58523791682278,gumbel_soft
6,0.9039882,train,0.8216157,0.68630514137227,gumbel_soft
6,0.9039882,val,0.8066766,0.6856747404844291,gumbel_soft
6,0.9039882,test,0.8161412,0.6841513675533908,gumbel_soft
7,0.7514624,train,0.6897487,0.7680968879539689,gumbel_soft
7,0.7514624,val,0.6625113,0.7727335640138409,gumbel_soft
7,0.7514624,test,0.68393993,0.7659547895591358,gumbel_soft
8,0.6449757,train,0.6122176,0.7931850522798986,gumbel_soft
8,0.6449757,val,0.5899087,0.8027681660899654,gumbel_soft
8,0.6449757,test,0.60740477,0.7893093543149744,gumbel_soft
9,0.5904951,train,0.5713236,0.8013673204231888,gumbel_soft
9,0.5904951,val,0.55494046,0.8117647058823529,gumbel_soft
9,0.5904951,test,0.5610898,0.8031722243037343,gumbel_soft
10,0.564827,train,0.54875916,0.8080956505599208,gumbel_soft
10,0.564827,val,0.5327314,0.8127335640138408,gumbel_soft
10,0.564827,test,0.5479362,0.8057949294367428,gumbel_soft
11,0.53722936,train,0.52475923,0.8151178617830849,gumbel_soft
11,0.53722936,val,0.50596654,0.8250519031141869,gumbel_soft
11,0.53722936,test,0.5064753,0.8145372798801049,gumbel_soft
12,0.5199625,train,0.5050241,0.8192940666955392,gumbel_soft
12,0.5199625,val,0.4822044,0.8347404844290658,gumbel_soft
12,0.5199625,test,0.49555847,0.8219058323966529,gumbel_soft
13,0.5053274,train,0.4920216,0.8203922539132587,gumbel_soft
13,0.5053274,val,0.48083055,0.8264359861591696,gumbel_soft
13,0.5053274,test,0.4885965,0.8236543024853253,gumbel_soft
14,0.4869529,train,0.4844161,0.8219235290478253,gumbel_soft
